Country,StockCode,Quantity,UnitPrice,Total Amount
Austria,22735,10,1.65,16.5
Austria,22739,10,1.65,16.5
Austria,22742,6,2.95,17.700000000000003
Austria,22744,6,2.95,17.700000000000003
Austria,22752,2,8.5,17.0
Austria,22810,6,2.95,17.700000000000003
Austria,22812,12,1.95,23.4
Austria,22813,12,1.95,23.4
Austria,22814,24,0.84,10.08
Austria,22816,12,0.42,5.04
Austria,22818,24,0.84,10.08
Austria,22819,12,0.42,5.04
Austria,22844,2,8.5,17.0
Austria,22845,4,12.7,25.4
Austria,22846,7,48.849999999999994,110.64999999999999
Austria,22847,4,33.9,67.8
Austria,22849,4,14.95,59.8
Austria,22898,8,1.95,15.6
Austria,22909,12,0.85,10.2
Austria,22940,8,8.5,34.0
Austria,22955,6,2.1,12.6
Austria,22956,6,2.1,12.6
Austria,22960,18,8.0,70.5
Austria,22961,24,2.9,34.8
Austria,22962,12,0.85,10.2
Austria,22963,12,0.85,10.2
Austria,22964,6,2.1,12.6
Austria,22966,12,1.25,15.0
Austria,22991,12,1.95,23.4
Austria,22993,12,1.25,15.0
Austria,23007,6,14.95,89.69999999999999
Austria,23008,12,48.849999999999994,191.39999999999998
Austria,23010,6,14.95,89.69999999999999
Austria,23028,12,1.65,19.8
Austria,23029,12,1.65,19.8
Austria,23031,12,1.65,19.8
Austria,23032,12,1.65,19.8
Austria,23039,6,1.95,11.7
Austria,23050,2,8.25,16.5
Austria,23052,4,8.25,33.0
Austria,23053,2,8.25,16.5
Austria,23054,4,8.25,33.0
Austria,23076,24,1.25,30.0
Austria,23113,3,4.95,14.85
Austria,23116,3,4.95,14.85
Austria,23122,12,0.83,9.96
Austria,23128,4,4.95,19.8
Austria,23129,4,4.15,16.6
Austria,23138,12,1.45,17.4
Austria,23140,4,4.15,16.6
Austria,23142,2,10.4,20.8
Austria,23150,6,2.49,14.94
Austria,23152,4,3.75,15.0
Austria,23155,12,0.83,9.96
Austria,23159,12,2.08,24.96
Austria,23173,2,9.95,19.9
Austria,23197,12,1.45,17.4
Austria,23198,12,1.45,17.4
Austria,23199,10,2.08,20.8
Austria,23210,24,1.25,30.0
Austria,23236,6,2.89,17.34
Austria,23240,12,8.3,49.8
Austria,23243,4,4.95,19.8
Austria,23245,8,9.9,39.6
Austria,23247,6,2.89,17.34
Austria,23250,12,1.25,15.0
Austria,23251,12,1.25,15.0
Austria,23254,8,4.15,33.2
Austria,23255,12,8.3,49.800000000000004
Austria,23256,12,8.3,49.800000000000004
Austria,23263,12,1.25,15.0
Austria,23264,12,1.25,15.0
Austria,23266,12,1.25,15.0
Austria,23267,12,1.25,15.0
Austria,23285,8,0.85,6.8
Austria,23286,8,0.85,6.8
Austria,23287,8,0.85,6.8
Austria,23288,8,0.85,6.8
Austria,23289,8,1.25,10.0
Austria,23290,16,2.5,20.0
Austria,23291,8,1.25,10.0
Austria,23292,8,1.25,10.0
Austria,23293,8,0.83,6.64
Austria,23297,16,1.65,26.4
Austria,23300,12,1.65,19.8
Austria,23301,12,1.65,19.8
Austria,23306,12,1.45,17.4
Austria,23318,6,2.49,14.94
Austria,23320,24,5.78,69.36
Austria,23345,12,1.25,15.0
Austria,23346,12,1.25,15.0
Austria,23353,24,1.66,19.92
Austria,23354,12,0.83,9.96
Austria,23371,16,1.25,20.0
Austria,23372,16,1.25,20.0
Austria,23382,4,3.75,15.0
Austria,23389,4,4.15,16.6
Austria,23390,4,4.15,16.6
Austria,23426,6,2.89,17.34
Austria,23493,10,1.95,19.5
Austria,23497,12,1.45,17.4
Austria,23545,25,0.42,10.5
Austria,23571,12,1.65,19.8
Austria,37446,8,1.45,11.6
Austria,37447,12,1.49,17.88
Austria,37449,10,18.45,87.9
Austria,46775D,2,16.95,33.9
Austria,47566,8,4.95,39.6
Austria,47566B,16,4.95,79.2
Austria,47590A,3,5.45,16.35
Austria,47590B,6,5.45,32.7
Austria,47599A,24,2.1,50.400000000000006
Austria,48185,2,7.95,15.9
Austria,48188,2,7.95,15.9
Austria,72741,9,1.45,13.05
Austria,72817,24,0.79,18.96
Austria,82483,4,13.9,27.8
Austria,84375,12,2.1,25.200000000000003
Austria,84406B,4,4.15,16.6
Austria,84674,6,2.95,17.700000000000003
Austria,84832,12,0.85,10.2
Austria,84879,24,3.38,40.56
Austria,84976,12,0.79,9.48
Austria,84992,24,0.55,13.2
Austria,84997A,12,8.3,49.800000000000004
Austria,84997B,8,8.3,33.2
Austria,84997C,4,4.15,16.6
Austria,84997D,20,8.3,83.0
Austria,85049C,12,1.25,15.0
Austria,85049E,12,1.25,15.0
Austria,85053,6,2.1,12.6
Austria,85099B,10,1.95,19.5
Austria,85174,4,4.95,19.8
Austria,85185B,6,2.95,17.700000000000003
Austria,90013A,4,3.75,15.0
Austria,POST,37,548.0,1456.0
Bahrain,22423,2,12.75,25.5
Bahrain,22649,8,4.95,39.6
Bahrain,22693,24,1.25,30.0
Bahrain,22697,6,2.95,17.700000000000003
Bahrain,22698,6,2.95,17.700000000000003
Bahrain,22699,6,2.95,17.700000000000003
Bahrain,22890,6,19.9,59.699999999999996
Bahrain,23076,96,1.25,120.0
Bahrain,23077,60,1.25,75.0
Bahrain,37446,8,1.45,11.6
Bahrain,37449,2,9.95,19.9
Bahrain,37450,6,2.95,17.700000000000003
Bahrain,72802A,6,4.25,25.5
Bahrain,72802B,6,4.25,25.5
Bahrain,72802C,6,4.25,25.5
Bahrain,85040A,12,1.65,19.8
Belgium,15039,10,0.85,8.5
Belgium,15056BL,12,17.85,71.4
Belgium,16045,100,0.12,12.0
Belgium,16048,48,0.24,5.76
Belgium,16156L,25,0.42,10.5
Belgium,16156S,25,0.42,10.5
Belgium,16161P,50,0.84,21.0
Belgium,16161U,50,0.84,21.0
Belgium,16169M,50,0.84,21.0
Belgium,16238,28,0.21,5.88
Belgium,18007,24,0.18,4.32
Belgium,20665,30,14.75,88.50000000000001
Belgium,20668,24,0.12,2.88
Belgium,20674,24,3.75,30.0
Belgium,20675,24,3.75,30.0
Belgium,20676,40,6.25,50.0
Belgium,20677,16,2.5,20.0
Belgium,20679,9,11.9,53.550000000000004
Belgium,20682,12,6.5,39.0
Belgium,20685,22,47.43,168.0
Belgium,20694,4,3.75,15.0
Belgium,20699,6,2.55,15.3
Belgium,20712,70,14.17,141.7
Belgium,20713,20,4.03,40.3
Belgium,20718,20,2.5,25.0
Belgium,20719,160,10.2,136.0
Belgium,20723,80,5.1,68.0
Belgium,20724,250,11.77,199.5
Belgium,20725,140,19.799999999999997,231.0
Belgium,20726,160,24.75,264.0
Belgium,20727,10,1.65,16.5
Belgium,20728,40,6.6,66.0
Belgium,20749,6,23.85,47.7
Belgium,20750,26,54.05,187.5
Belgium,20764,8,7.5,30.0
Belgium,20766,4,3.75,15.0
Belgium,20770,6,2.55,15.3
Belgium,20837,12,0.83,9.96
Belgium,20838,12,0.85,10.2
Belgium,20840,12,0.85,10.2
Belgium,20914,24,11.8,70.80000000000001
Belgium,20963,10,1.25,12.5
Belgium,20971,12,1.25,15.0
Belgium,20973,24,0.65,15.6
Belgium,20974,24,0.65,15.6
Belgium,20975,24,0.65,15.6
Belgium,20977,48,3.75,60.0
Belgium,20978,16,1.25,20.0
Belgium,20979,64,5.0,80.0
Belgium,20981,24,1.7,20.4
Belgium,20983,12,0.85,10.2
Belgium,20985,12,1.25,15.0
Belgium,21000,6,4.25,25.5
Belgium,21001,3,5.95,17.85
Belgium,21039,6,2.55,15.3
Belgium,21042,3,5.95,17.85
Belgium,21055,6,17.9,53.699999999999996
Belgium,21058,24,1.7,20.4
Belgium,21059,24,1.7,20.4
Belgium,21060,24,0.85,20.4
Belgium,21062,12,0.85,10.2
Belgium,21063,24,0.85,20.4
Belgium,21080,108,6.8,91.8
Belgium,21084,24,0.19,4.5600000000000005
Belgium,21086,72,3.25,46.800000000000004
Belgium,21090,12,0.39,4.68
Belgium,21094,72,4.25,61.199999999999996
Belgium,21106,6,2.95,17.700000000000003
Belgium,21107,12,5.9,35.400000000000006
Belgium,21108,45,5.89,83.07000000000001
Belgium,21109,2,6.75,13.5
Belgium,21110,2,6.75,13.5
Belgium,21121,96,5.0,120.0
Belgium,21122,48,2.5,60.0
Belgium,21123,48,2.5,60.0
Belgium,21124,48,2.5,60.0
Belgium,21125,12,1.25,15.0
Belgium,21126,24,2.5,30.0
Belgium,21131,4,4.25,17.0
Belgium,21132,4,4.25,17.0
Belgium,21135,32,5.07,54.08
Belgium,21156,32,7.8,62.4
Belgium,21165,24,3.38,40.56
Belgium,21172,12,1.45,17.4
Belgium,21197,12,1.65,19.8
Belgium,21199,12,1.65,19.8
Belgium,21207,24,3.3,39.6
Belgium,21210,12,1.45,17.4
Belgium,21212,480,6.470000000000001,248.39999999999998
Belgium,21213,96,1.6500000000000001,52.8
Belgium,21215,48,0.55,26.4
Belgium,21216,12,14.850000000000001,59.400000000000006
Belgium,21217,16,69.64999999999999,159.2
Belgium,21218,48,26.25,180.0
Belgium,21222,10,1.25,12.5
Belgium,21232,12,1.25,15.0
Belgium,21238,40,4.25,34.0
Belgium,21239,16,1.7,13.6
Belgium,21240,24,2.55,20.4
Belgium,21242,48,8.45,81.12
Belgium,21243,8,1.69,13.52
Belgium,21244,16,3.38,27.04
Belgium,21245,16,3.38,27.04
Belgium,21246,18,14.850000000000001,89.10000000000001
Belgium,21249,12,5.9,35.400000000000006
Belgium,21257,2,7.95,15.9
Belgium,21258,1,12.75,12.75
Belgium,21285,12,2.1,25.200000000000003
Belgium,21318,12,1.65,19.8
Belgium,21327,12,1.65,19.8
Belgium,21380,6,2.95,17.700000000000003
Belgium,21381,12,1.69,20.28
Belgium,21394,6,1.95,11.7
Belgium,21424,6,2.95,17.700000000000003
Belgium,21426,6,2.1,12.6
Belgium,21428,4,4.25,17.0
Belgium,21429,8,1.95,15.6
Belgium,21430,8,7.5,30.0
Belgium,21439,12,1.25,15.0
Belgium,21452,30,14.75,88.50000000000001
Belgium,21463,2,5.95,11.9
Belgium,21464,2,4.25,8.5
Belgium,21467,6,3.75,22.5
Belgium,21481,54,13.0,154.5
Belgium,21484,8,4.25,34.0
Belgium,21485,3,4.95,14.85
Belgium,21494,24,2.5,30.0
Belgium,21495,25,0.42,10.5
Belgium,21498,25,0.42,10.5
Belgium,21499,50,0.84,21.0
Belgium,21500,50,0.84,21.0
Belgium,21508,24,0.84,10.08
Belgium,21524,2,7.95,15.9
Belgium,21527,2,7.95,15.9
Belgium,21531,12,5.1,30.6
Belgium,21533,12,14.850000000000001,59.400000000000006
Belgium,21535,18,7.6499999999999995,45.900000000000006
Belgium,21537,12,8.5,51.0
Belgium,21556,6,2.55,15.3
Belgium,21559,48,17.849999999999998,122.4
Belgium,21561,30,12.75,76.5
Belgium,21576,6,2.25,13.5
Belgium,21577,6,2.25,13.5
Belgium,21578,18,6.75,40.5
Belgium,21621,4,8.5,34.0
Belgium,21648,24,1.25,30.0
Belgium,21671,12,1.25,15.0
Belgium,21672,36,1.25,45.0
Belgium,21673,12,1.45,17.4
Belgium,21680,12,0.85,10.2
Belgium,21703,36,0.84,15.120000000000001
Belgium,21704,12,0.85,10.2
Belgium,21705,12,1.65,19.8
Belgium,21715,16,5.1,40.8
Belgium,21716,16,5.1,40.8
Belgium,21717,8,2.55,20.4
Belgium,21718,24,2.5,30.0
Belgium,21731,156,16.5,257.4
Belgium,21733,6,2.95,17.700000000000003
Belgium,21746,24,2.5,30.0
Belgium,21747,12,1.25,15.0
Belgium,21749,18,6.300000000000001,37.8
Belgium,21770,12,14.850000000000001,59.4
Belgium,21787,48,1.7,40.8
Belgium,21791,36,3.75,45.0
Belgium,21829,36,0.21,7.56
Belgium,21832,12,1.65,19.8
Belgium,21843,17,76.64999999999999,186.14999999999998
Belgium,21844,6,2.95,17.700000000000003
Belgium,21866,12,1.25,15.0
Belgium,21879,24,0.19,4.5600000000000005
Belgium,21880,60,2.14,27.96
Belgium,21881,24,1.3,15.600000000000001
Belgium,21883,36,1.9500000000000002,23.400000000000002
Belgium,21884,24,1.3,15.600000000000001
Belgium,21888,8,7.5,30.0
Belgium,21889,24,2.5,30.0
Belgium,21906,4,13.5,27.0
Belgium,21908,24,4.2,50.400000000000006
Belgium,21912,8,7.5,30.0
Belgium,21913,4,3.75,15.0
Belgium,21914,60,6.25,75.0
Belgium,21915,72,7.5,90.0
Belgium,21918,72,1.26,30.240000000000002
Belgium,21928,10,1.95,19.5
Belgium,21929,20,4.03,40.3
Belgium,21931,50,8.32,104.0
Belgium,21935,10,1.65,16.5
Belgium,21936,20,11.8,59.0
Belgium,21937,20,8.850000000000001,59.0
Belgium,21947,12,1.25,15.0
Belgium,21972,12,1.45,17.4
Belgium,21975,336,5.5,184.79999999999998
Belgium,21976,312,4.4,171.6
Belgium,21977,264,2.0700000000000003,129.6
Belgium,21980,24,0.29,6.959999999999999
Belgium,21981,48,0.58,13.919999999999998
Belgium,21987,36,1.9500000000000002,23.400000000000002
Belgium,21988,36,2.55,30.599999999999998
Belgium,21989,36,2.55,30.599999999999998
Belgium,21990,30,5.45,47.7
Belgium,21993,12,1.25,15.0
Belgium,22027,96,1.2,36.0
Belgium,22029,108,3.78,45.36
Belgium,22037,12,0.42,5.04
Belgium,22040,25,0.42,10.5
Belgium,22045,50,0.84,21.0
Belgium,22046,50,0.84,21.0
Belgium,22060,4,9.95,39.8
Belgium,22064,12,1.65,19.8
Belgium,22067,12,1.65,19.8
Belgium,22070,6,3.75,22.5
Belgium,22071,12,7.5,45.0
Belgium,22073,4,3.75,15.0
Belgium,22077,24,3.3,39.6
Belgium,22080,10,1.65,16.5
Belgium,22082,10,1.65,16.5
Belgium,22090,24,11.8,70.80000000000001
Belgium,22098,24,2.5,30.0
Belgium,22099,48,1.6400000000000001,29.04
Belgium,22110,6,2.55,15.3
Belgium,22117,6,2.95,17.700000000000003
Belgium,22131,12,3.9,23.4
Belgium,22138,15,19.8,74.25
Belgium,22139,12,19.8,59.4
Belgium,22141,6,2.1,12.6
Belgium,22142,12,1.45,17.4
Belgium,22144,6,2.1,12.6
Belgium,22147,12,1.45,17.4
Belgium,22151,48,0.84,20.16
Belgium,22168,4,17.0,34.0
Belgium,22169,2,8.5,17.0
Belgium,22174,24,3.3,39.6
Belgium,22180,8,29.849999999999998,79.6
Belgium,22191,8,17.0,68.0
Belgium,22192,14,34.0,119.0
Belgium,22193,16,34.0,136.0
Belgium,22197,36,0.85,30.6
Belgium,22204,4,3.75,15.0
Belgium,22214,6,2.55,15.3
Belgium,22221,2,9.95,19.9
Belgium,22222,3,4.95,14.85
Belgium,22223,6,4.95,29.700000000000003
Belgium,22232,8,1.65,13.2
Belgium,22236,3,12.75,38.25
Belgium,22245,12,0.85,10.2
Belgium,22248,16,0.85,13.6
Belgium,22252,24,2.5,30.0
Belgium,22261,12,0.85,10.2
Belgium,22272,6,2.95,17.700000000000003
Belgium,22273,6,2.95,17.700000000000003
Belgium,22276,6,2.55,15.3
Belgium,22299,24,1.25,30.0
Belgium,22301,6,2.55,15.3
Belgium,22302,36,12.75,91.80000000000001
Belgium,22303,66,22.95,168.3
Belgium,22315,12,1.25,15.0
Belgium,22316,12,1.25,15.0
Belgium,22319,12,0.65,7.800000000000001
Belgium,22320,3,5.95,17.85
Belgium,22321,12,0.85,10.2
Belgium,22326,420,110.9,1181.4
Belgium,22328,198,64.5,564.9000000000001
Belgium,22329,120,16.5,198.0
Belgium,22332,16,1.65,26.4
Belgium,22333,32,4.949999999999999,52.8
Belgium,22348,12,0.85,10.2
Belgium,22352,66,25.5,168.3
Belgium,22354,5,3.75,18.75
Belgium,22355,170,5.82,131.5
Belgium,22356,90,6.8,76.5
Belgium,22362,6,2.95,17.700000000000003
Belgium,22363,6,2.95,17.700000000000003
Belgium,22367,40,9.75,78.0
Belgium,22371,4,4.25,17.0
Belgium,22372,4,4.25,17.0
Belgium,22374,20,21.25,85.0
Belgium,22375,8,8.5,34.0
Belgium,22376,12,12.75,51.0
Belgium,22379,5,2.1,10.5
Belgium,22380,5,2.1,10.5
Belgium,22381,5,2.1,10.5
Belgium,22382,120,18.15,198.0
Belgium,22383,40,6.6,66.0
Belgium,22384,30,4.949999999999999,49.5
Belgium,22385,50,10.27,102.7
Belgium,22386,20,4.16,41.6
Belgium,22390,30,4.25,35.7
Belgium,22396,48,1.2,19.439999999999998
Belgium,22398,48,3.2800000000000002,39.36
Belgium,22399,48,5.0,60.0
Belgium,22405,12,1.25,15.0
Belgium,22413,18,8.850000000000001,53.10000000000001
Belgium,22414,2,7.95,15.9
Belgium,22416,24,2.9,34.8
Belgium,22417,384,4.82,195.6
Belgium,22419,12,0.42,5.04
Belgium,22420,12,0.42,5.04
Belgium,22423,47,191.25,599.25
Belgium,22431,6,1.95,11.7
Belgium,22432,18,5.85,35.099999999999994
Belgium,22434,16,1.95,31.2
Belgium,22435,12,1.25,15.0
Belgium,22436,20,0.65,13.0
Belgium,22437,40,1.7,34.0
Belgium,22440,20,0.42,8.4
Belgium,22449,12,6.7,40.2
Belgium,22451,6,3.35,20.1
Belgium,22452,6,2.95,17.700000000000003
Belgium,22453,6,2.95,17.700000000000003
Belgium,22457,12,5.9,35.400000000000006
Belgium,22466,12,1.95,23.4
Belgium,22467,72,14.85,167.4
Belgium,22471,6,9.9,29.7
Belgium,22472,3,4.95,14.85
Belgium,22474,3,4.95,14.85
Belgium,22483,6,2.95,17.700000000000003
Belgium,22487,7,28.4,63.849999999999994
Belgium,22489,192,1.2,72.0
Belgium,22491,24,1.7,20.4
Belgium,22492,288,3.9000000000000004,187.2
Belgium,22493,12,1.65,19.8
Belgium,22494,12,1.25,15.0
Belgium,22501,4,19.9,39.8
Belgium,22504,12,97.6,277.79999999999995
Belgium,22505,4,4.95,19.8
Belgium,22507,8,9.9,39.6
Belgium,22508,4,3.75,15.0
Belgium,22509,1,16.95,16.95
Belgium,22512,4,3.75,15.0
Belgium,22530,24,0.42,10.08
Belgium,22531,48,0.84,20.16
Belgium,22534,48,0.84,20.16
Belgium,22537,24,0.42,10.08
Belgium,22539,96,1.68,40.32
Belgium,22540,168,2.1,70.56
Belgium,22543,24,0.42,10.08
Belgium,22544,168,2.52,70.56
Belgium,22545,24,0.42,10.08
Belgium,22547,120,1.68,50.4
Belgium,22548,12,1.25,15.0
Belgium,22549,36,4.35,52.199999999999996
Belgium,22551,156,21.45,257.40000000000003
Belgium,22553,12,1.65,19.8
Belgium,22554,132,18.15,217.8
Belgium,22555,108,14.85,178.20000000000002
Belgium,22556,96,13.2,158.4
Belgium,22557,24,3.3,39.6
Belgium,22558,12,1.65,19.8
Belgium,22565,12,0.85,10.2
Belgium,22573,12,0.85,10.2
Belgium,22574,12,0.85,10.2
Belgium,22576,24,1.7,20.4
Belgium,22580,3,5.95,17.85
Belgium,22582,6,2.55,15.3
Belgium,22588,6,2.89,17.34
Belgium,22589,6,2.89,17.34
Belgium,22600,12,0.85,10.2
Belgium,22601,12,0.85,10.2
Belgium,22602,12,0.85,10.2
Belgium,22603,12,0.85,10.2
Belgium,22613,36,2.55,30.599999999999998
Belgium,22614,48,0.58,13.919999999999998
Belgium,22617,6,9.9,29.7
Belgium,22619,12,7.5,45.0
Belgium,22620,24,2.9,34.8
Belgium,22623,3,5.95,17.85
Belgium,22624,31,102.0,263.5
Belgium,22625,23,76.5,195.5
Belgium,22626,6,17.0,51.0
Belgium,22627,10,25.5,85.0
Belgium,22628,44,49.5,217.8
Belgium,22629,340,44.55,643.8
Belgium,22630,340,44.55,643.8
Belgium,22631,120,19.5,234.0
Belgium,22632,12,2.1,25.200000000000003
Belgium,22634,6,29.849999999999998,59.699999999999996
Belgium,22635,8,29.849999999999998,79.6
Belgium,22636,2,8.5,17.0
Belgium,22637,8,5.1,20.4
Belgium,22644,48,4.35,69.6
Belgium,22646,36,2.9,52.199999999999996
Belgium,22649,8,4.95,39.6
Belgium,22652,10,1.65,16.5
Belgium,22659,60,9.75,117.0
Belgium,22661,120,6.8,102.0
Belgium,22662,60,8.25,99.0
Belgium,22663,20,3.9,39.0
Belgium,22666,48,23.6,141.60000000000002
Belgium,22667,30,11.8,88.50000000000001
Belgium,22668,15,8.850000000000001,44.25
Belgium,22692,4,16.5,33.0
Belgium,22697,6,2.95,17.700000000000003
Belgium,22698,6,2.95,17.700000000000003
Belgium,22699,36,11.8,106.20000000000002
Belgium,22702,6,2.1,12.6
Belgium,22704,25,0.42,10.5
Belgium,22706,25,0.42,10.5
Belgium,22707,25,0.42,10.5
Belgium,22708,25,0.42,10.5
Belgium,22712,72,2.52,30.240000000000002
Belgium,22715,12,0.42,5.04
Belgium,22716,36,1.26,15.120000000000001
Belgium,22717,12,0.42,5.04
Belgium,22720,18,29.700000000000003,89.1
Belgium,22722,20,11.850000000000001,79.0
Belgium,22725,40,18.75,150.0
Belgium,22726,88,45.0,330.0
Belgium,22727,92,48.75,345.0
Belgium,22728,40,33.75,150.0
Belgium,22729,32,22.5,120.0
Belgium,22730,8,7.5,30.0
Belgium,22740,240,4.25,204.0
Belgium,22741,48,0.85,40.8
Belgium,22742,6,2.95,17.700000000000003
Belgium,22745,12,4.2,25.2
Belgium,22746,12,4.2,25.2
Belgium,22748,6,2.1,12.6
Belgium,22750,4,3.75,15.0
Belgium,22751,4,3.75,15.0
Belgium,22752,2,8.5,17.0
Belgium,22753,12,0.85,10.2
Belgium,22754,24,1.7,20.4
Belgium,22755,24,1.7,20.4
Belgium,22757,12,1.25,15.0
Belgium,22758,12,1.25,15.0
Belgium,22759,36,4.949999999999999,59.400000000000006
Belgium,22760,7,23.7,78.44999999999999
Belgium,22770,6,29.9,89.69999999999999
Belgium,22776,1,9.95,9.95
Belgium,22791,12,1.25,15.0
Belgium,22794,2,7.95,15.9
Belgium,22799,2,8.5,17.0
Belgium,22800,4,3.75,15.0
Belgium,22801,4,3.75,15.0
Belgium,22807,12,5.9,35.400000000000006
Belgium,22812,24,1.95,46.8
Belgium,22815,12,0.42,5.04
Belgium,22816,36,1.26,15.120000000000001
Belgium,22817,24,0.84,10.08
Belgium,22819,24,0.84,10.08
Belgium,22838,1,14.95,14.95
Belgium,22840,2,7.95,15.9
Belgium,22845,4,6.35,25.4
Belgium,22846,32,125.6,488.4
Belgium,22847,20,93.69999999999999,307.0
Belgium,22851,24,1.7,20.4
Belgium,22852,4,4.25,17.0
Belgium,22859,18,4.949999999999999,29.700000000000003
Belgium,22865,12,2.1,25.200000000000003
Belgium,22891,3,4.25,12.75
Belgium,22892,12,1.25,15.0
Belgium,22893,24,0.42,10.08
Belgium,22894,4,19.9,39.8
Belgium,22895,6,3.25,19.5
Belgium,22898,16,3.9,31.2
Belgium,22899,18,6.300000000000001,37.8
Belgium,22900,6,3.25,19.5
Belgium,22904,6,2.95,17.700000000000003
Belgium,22907,60,3.4,51.0
Belgium,22908,96,5.95,81.6
Belgium,22909,12,0.85,10.2
Belgium,22915,60,1.68,25.2
Belgium,22923,12,0.85,10.2
Belgium,22930,12,5.1,30.6
